Código do Município,Município,Mês/ano,Estoque_mar,Estoque_abri,Estoque_diff,Admissões_mar,Admissões_abri,Admissões_diff,Desligamentos_mar,Desligamentos_abri,Desligamentos_diff,Saldos_mar,Saldos_abri,Saldos_diff
231110,Porteiras,02/2025,348,470,122,21,21,0,91,91,0,-70,-70,0
231110,Porteiras,02/2026,524,652,128,52,52,0,29,29,0,23,23,0
231110,Porteiras,03/2020,179,293,114,0,0,0,1,1,0,-1,-1,0
231110,Porteiras,03/2021,214,329,115,19,19,0,3,4,1,16,15,-1
231110,Porteiras,03/2022,231,342,111,11,11,0,21,21,0,-10,-10,0
231110,Porteiras,03/2023,285,404,119,9,9,0,8,8,0,1,1,0
231110,Porteiras,03/2024,393,514,121,46,46,0,17,17,0,29,29,0
231110,Porteiras,03/2025,365,487,122,26,26,0,9,9,0,17,17,0
231110,Porteiras,03/2026,545,673,128,54,54,0,33,33,0,21,21,0
231110,Porteiras,04/2020,175,289,114,2,2,0,6,6,0,-4,-4,0
231110,Porteiras,04/2021,216,330,114,5,5,0,3,4,1,2,1,-1
231110,Porteiras,04/2022,238,349,111,12,12,0,5,5,0,7,7,0
231110,Porteiras,04/2023,312,432,120,34,35,1,7,7,0,27,28,1
231110,Porteiras,04/2024,406,526,120,29,28,-1,16,16,0,13,12,-1
231110,Porteiras,04/2025,373,494,121,26,26,0,18,19,1,8,7,-1
231110,Porteiras,05/2020,178,293,115,10,11,1,7,7,0,3,4,1
231110,Porteiras,05/2021,224,337,113,11,11,0,3,4,1,8,7,-1
231110,Porteiras,05/2022,244,355,111,14,14,0,8,8,0,6,6,0
231110,Porteiras,05/2023,312,432,120,12,12,0,12,12,0,0,0,0
231110,Porteiras,05/2024,406,527,121,24,24,0,24,23,-1,0,1,1
231110,Porteiras,05/2025,391,518,127,32,38,6,14,14,0,18,24,6
231110,Porteiras,06/2020,171,286,115,0,0,0,7,7,0,-7,-7,0
231110,Porteiras,06/2021,218,331,113,6,7,1,12,13,1,-6,-6,0
231110,Porteiras,06/2022,251,362,111,16,16,0,9,9,0,7,7,0
231110,Porteiras,06/2023,320,440,120,19,19,0,11,11,0,8,8,0
231110,Porteiras,06/2024,410,531,121,29,29,0,25,25,0,4,4,0
231110,Porteiras,06/2025,397,524,127,29,29,0,23,23,0,6,6,0
231110,Porteiras,07/2020,177,292,115,8,8,0,2,2,0,6,6,0
231110,Porteiras,07/2021,238,350,112,23,23,0,3,4,1,20,19,-1
231110,Porteiras,07/2022,260,374,114,15,18,3,6,6,0,9,12,3
231110,Porteiras,07/2023,314,435,121,6,7,1,12,12,0,-6,-5,1
231110,Porteiras,07/2024,441,562,121,50,50,0,19,19,0,31,31,0
231110,Porteiras,07/2025,411,538,127,30,30,0,16,16,0,14,14,0
231110,Porteiras,08/2020,177,291,114,3,3,0,3,4,1,0,-1,-1
231110,Porteiras,08/2021,231,342,111,8,8,0,15,16,1,-7,-8,-1
231110,Porteiras,08/2022,259,374,115,5,6,1,6,6,0,-1,0,1
231110,Porteiras,08/2023,315,437,122,10,11,1,9,9,0,1,2,1
231110,Porteiras,08/2024,447,568,121,34,34,0,28,28,0,6,6,0
231110,Porteiras,08/2025,438,565,127,50,50,0,23,23,0,27,27,0
231110,Porteiras,09/2020,175,290,115,0,1,1,2,2,0,-2,-1,1
231110,Porteiras,09/2021,235,346,111,11,11,0,7,7,0,4,4,0
231110,Porteiras,09/2022,264,379,115,9,9,0,4,4,0,5,5,0
231110,Porteiras,09/2023,328,450,122,27,27,0,14,14,0,13,13,0
231110,Porteiras,09/2024,425,546,121,9,9,0,31,31,0,-22,-22,0
231110,Porteiras,09/2025,444,572,128,24,24,0,18,17,-1,6,7,1
231110,Porteiras,10/2020,176,291,115,1,1,0,0,0,0,1,1,0
231110,Porteiras,10/2021,237,348,111,22,22,0,20,20,0,2,2,0
231110,Porteiras,10/2022,276,392,116,22,23,1,10,10,0,12,13,1
231110,Porteiras,10/2023,319,441,122,69,69,0,78,78,0,-9,-9,0
231110,Porteiras,10/2024,432,553,121,38,38,0,31,31,0,7,7,0
231110,Porteiras,10/2025,469,597,128,51,51,0,26,26,0,25,25,0
231110,Porteiras,11/2020,175,291,116,5,6,1,6,6,0,-1,0,1
231110,Porteiras,11/2021,232,343,111,4,4,0,9,9,0,-5,-5,0
231110,Porteiras,11/2022,273,389,116,4,4,0,7,7,0,-3,-3,0
231110,Porteiras,11/2023,311,433,122,9,9,0,17,17,0,-8,-8,0
231110,Porteiras,11/2024,429,550,121,7,7,0,10,10,0,-3,-3,0
231110,Porteiras,11/2025,481,609,128,30,30,0,18,18,0,12,12,0
231110,Porteiras,12/2020,170,286,116,0,0,0,5,5,0,-5,-5,0
231110,Porteiras,12/2021,223,334,111,8,8,0,17,17,0,-9,-9,0
231110,Porteiras,12/2022,269,385,116,0,0,0,4,4,0,-4,-4,0
231110,Porteiras,12/2023,309,431,122,9,9,0,11,11,0,-2,-2,0
231110,Porteiras,12/2024,424,545,121,3,3,0,8,8,0,-5,-5,0
231110,Porteiras,12/2025,484,612,128,11,11,0,8,8,0,3,3,0
231120,Potengi,01/2020,131,125,-6,11,10,-1,2,2,0,9,8,-1
231120,Potengi,01/2021,133,118,-15,4,4,0,4,5,1,0,-1,-1
231120,Potengi,01/2022,130,116,-14,3,3,0,1,1,0,2,2,0
231120,Potengi,01/2023,135,122,-13,7,7,0,5,5,0,2,2,0
231120,Potengi,01/2024,130,117,-13,2,3,1,5,5,0,-3,-2,1
231120,Potengi,01/2025,125,113,-12,3,4,1,2,2,0,1,2,1
231120,Potengi,01/2026,141,130,-11,3,3,0,2,2,0,1,1,0
231120,Potengi,02/2020,131,125,-6,2,2,0,2,2,0,0,0,0
231120,Potengi,02/2021,135,120,-15,3,3,0,1,1,0,2,2,0
231120,Potengi,02/2022,131,117,-14,5,6,1,4,5,1,1,1,0
231120,Potengi,02/2023,137,124,-13,2,2,0,0,0,0,2,2,0
231120,Potengi,02/2024,129,116,-13,3,3,0,4,4,0,-1,-1,0
231120,Potengi,02/2025,124,113,-11,3,4,1,4,4,0,-1,0,1
231120,Potengi,02/2026,141,131,-10,3,4,1,3,3,0,0,1,1
231120,Potengi,03/2020,132,126,-6,1,1,0,0,0,0,1,1,0
231120,Potengi,03/2021,135,121,-14,2,3,1,2,2,0,0,1,1
231120,Potengi,03/2022,130,116,-14,1,1,0,2,2,0,-1,-1,0
231120,Potengi,03/2023,137,124,-13,2,2,0,2,2,0,0,0,0
231120,Potengi,03/2024,130,117,-13,3,3,0,2,2,0,1,1,0
231120,Potengi,03/2025,122,111,-11,2,2,0,4,4,0,-2,-2,0
231120,Potengi,03/2026,143,133,-10,8,8,0,6,6,0,2,2,0
231120,Potengi,04/2020,131,124,-7,1,1,0,2,3,1,-1,-2,-1
231120,Potengi,04/2021,131,119,-12,0,1,1,4,3,-1,-4,-2,2
231120,Potengi,04/2022,130,116,-14,4,4,0,4,4,0,0,0,0
231120,Potengi,04/2023,138,124,-14,1,2,1,0,2,2,1,0,-1
231120,Potengi,04/2024,127,114,-13,2,2,0,5,5,0,-3,-3,0
231120,Potengi,04/2025,123,112,-11,4,4,0,3,3,0,1,1,0
231120,Potengi,05/2020,131,124,-7,0,0,0,0,0,0,0,0,0
231120,Potengi,05/2021,128,115,-13,0,0,0,3,4,1,-3,-4,-1
231120,Potengi,05/2022,129,116,-13,5,6,1,6,6,0,-1,0,1
231120,Potengi,05/2023,133,118,-15,3,3,0,8,9,1,-5,-6,-1
231120,Potengi,05/2024,127,114,-13,3,3,0,3,3,0,0,0,0
231120,Potengi,05/2025,121,110,-11,1,1,0,3,3,0,-2,-2,0
231120,Potengi,06/2020,128,121,-7,0,0,0,3,3,0,-3,-3,0
231120,Potengi,06/2021,131,117,-14,3,3,0,0,1,1,3,2,-1
231120,Potengi,06/2022,127,114,-13,1,1,0,3,3,0,-2,-2,0
231120,Potengi,06/2023,131,117,-14,1,2,1,3,3,0,-2,-1,1
231120,Potengi,06/2024,127,114,-13,6,6,0,6,6,0,0,0,0
231120,Potengi,06/2025,120,109,-11,3,3,0,4,4,0,-1,-1,0
231120,Potengi,07/2020,138,128,-10,11,10,-1,1,3,2,10,7,-3
231120,Potengi,07/2021,131,116,-15,4,4,0,4,5,1,0,-1,-1
231120,Potengi,07/2022,127,115,-12,2,3,1,2,2,0,0,1,1
231120,Potengi,07/2023,132,118,-14,2,2,0,1,1,0,1,1,0
231120,Potengi,07/2024,128,114,-14,3,3,0,2,3,1,1,0,-1
231120,Potengi,07/2025,126,115,-11,8,8,0,2,2,0,6,6,0
231120,Potengi,08/2020,138,128,-10,1,1,0,1,1,0,0,0,0
231120,Potengi,08/2021,128,114,-14,0,1,1,3,3,0,-3,-2,1
231120,Potengi,08/2022,126,114,-12,1,1,0,2,2,0,-1,-1,0
231120,Potengi,08/2023,132,118,-14,3,3,0,3,3,0,0,0,0
231120,Potengi,08/2024,125,112,-13,1,1,0,4,3,-1,-3,-2,1
231120,Potengi,08/2025,128,117,-11,6,6,0,4,4,0,2,2,0
231120,Potengi,09/2020,140,128,-12,3,3,0,1,3,2,2,0,-2
231120,Potengi,09/2021,128,114,-14,2,2,0,2,2,0,0,0,0
231120,Potengi,09/2022,126,115,-11,1,2,1,1,1,0,0,1,1
231120,Potengi,09/2023,133,119,-14,1,1,0,0,0,0,1,1,0
231120,Potengi,09/2024,126,113,-13,3,3,0,2,2,0,1,1,0
231120,Potengi,09/2025,134,123,-11,9,9,0,3,3,0,6,6,0
231120,Potengi,10/2020,137,123,-14,2,0,-2,5,5,0,-3,-5,-2
231120,Potengi,10/2021,127,113,-14,3,3,0,4,4,0,-1,-1,0
231120,Potengi,10/2022,129,117,-12,3,3,0,0,1,1,3,2,-1
231120,Potengi,10/2023,134,120,-14,4,4,0,3,3,0,1,1,0
231120,Potengi,10/2024,126,114,-12,2,3,1,2,2,0,0,1,1
231120,Potengi,10/2025,133,122,-11,3,3,0,4,4,0,-1,-1,0
231120,Potengi,11/2020,136,122,-14,0,0,0,1,1,0,-1,-1,0
231120,Potengi,11/2021,128,114,-14,3,3,0,2,2,0,1,1,0
231120,Potengi,11/2022,131,119,-12,3,3,0,1,1,0,2,2,0
231120,Potengi,11/2023,133,119,-14,2,2,0,3,3,0,-1,-1,0
231120,Potengi,11/2024,125,113,-12,0,0,0,1,1,0,-1,-1,0
231120,Potengi,11/2025,139,128,-11,10,10,0,4,4,0,6,6,0
231120,Potengi,12/2020,133,119,-14,0,0,0,3,3,0,-3,-3,0
231120,Potengi,12/2021,128,114,-14,4,4,0,4,4,0,0,0,0
231120,Potengi,12/2022,133,120,-13,4,4,0,2,3,1,2,1,-1
231120,Potengi,12/2023,133,119,-14,2,2,0,2,2,0,0,0,0
231120,Potengi,12/2024,124,111,-13,1,1,0,2,3,1,-1,-2,-1
231120,Potengi,12/2025,140,129,-11,3,3,0,2,2,0,1,1,0
231123,Potiretama,01/2020,29,40,11,0,0,0,1,1,0,-1,-1,0
231123,Potiretama,01/2021,27,31,4,0,0,0,5,5,0,-5,-5,0
231123,Potiretama,01/2024,44,45,1,2,2,0,3,3,0,-1,-1,0
231123,Potiretama,01/2025,29,30,1,0,0,0,1,1,0,-1,-1,0
231123,Potiretama,01/2026,27,28,1,2,2,0,0,0,0,2,2,0
231123,Potiretama,02/2020,29,40,11,0,0,0,0,0,0,0,0,0
231123,Potiretama,02/2021,31,34,3,6,6,0,2,3,1,4,3,-1
231123,Potiretama,02/2024,43,44,1,0,0,0,1,1,0,-1,-1,0
231123,Potiretama,02/2025,29,30,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,02/2026,26,27,1,0,0,0,1,1,0,-1,-1,0
231123,Potiretama,03/2020,29,39,10,1,1,0,1,2,1,0,-1,-1
231123,Potiretama,03/2021,36,39,3,7,7,0,2,2,0,5,5,0
231123,Potiretama,03/2024,44,45,1,2,2,0,1,1,0,1,1,0
231123,Potiretama,03/2025,29,30,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,03/2026,29,30,1,5,5,0,2,2,0,3,3,0
231123,Potiretama,04/2020,37,43,6,8,4,-4,0,0,0,8,4,-4
231123,Potiretama,04/2021,38,40,2,4,4,0,2,3,1,2,1,-1
231123,Potiretama,04/2024,40,41,1,0,0,0,4,4,0,-4,-4,0
231123,Potiretama,04/2025,25,26,1,0,0,0,4,4,0,-4,-4,0
231123,Potiretama,05/2020,37,43,6,0,0,0,0,0,0,0,0,0
231123,Potiretama,05/2021,43,44,1,9,9,0,4,5,1,5,4,-1
231123,Potiretama,05/2024,40,41,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,05/2025,26,27,1,1,1,0,0,0,0,1,1,0
231123,Potiretama,06/2020,37,43,6,0,0,0,0,0,0,0,0,0
231123,Potiretama,06/2021,46,47,1,3,3,0,0,0,0,3,3,0
231123,Potiretama,06/2023,42,43,1,1,2,1,1,1,0,0,1,1
231123,Potiretama,06/2024,40,41,1,2,2,0,2,2,0,0,0,0
231123,Potiretama,06/2025,27,28,1,1,1,0,0,0,0,1,1,0
231123,Potiretama,07/2020,34,39,5,0,0,0,3,4,1,-3,-4,-1
231123,Potiretama,07/2021,47,48,1,4,4,0,3,3,0,1,1,0
231123,Potiretama,07/2023,40,42,2,0,1,1,2,2,0,-2,-1,1
231123,Potiretama,07/2024,37,38,1,0,0,0,3,3,0,-3,-3,0
231123,Potiretama,07/2025,27,28,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,08/2020,34,39,5,0,0,0,0,0,0,0,0,0
231123,Potiretama,08/2021,52,52,0,5,4,-1,0,0,0,5,4,-1
231123,Potiretama,08/2023,40,42,2,1,1,0,1,1,0,0,0,0
231123,Potiretama,08/2024,37,38,1,1,1,0,1,1,0,0,0,0
231123,Potiretama,08/2025,27,28,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,09/2020,34,39,5,0,0,0,0,0,0,0,0,0
231123,Potiretama,09/2023,38,39,1,0,0,0,2,3,1,-2,-3,-1
231123,Potiretama,09/2024,38,39,1,2,2,0,1,1,0,1,1,0
231123,Potiretama,09/2025,26,27,1,0,0,0,1,1,0,-1,-1,0
231123,Potiretama,10/2020,31,36,5,1,1,0,4,4,0,-3,-3,0
231123,Potiretama,10/2023,37,38,1,2,2,0,3,3,0,-1,-1,0
231123,Potiretama,10/2024,31,32,1,0,0,0,7,7,0,-7,-7,0
231123,Potiretama,10/2025,26,27,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,11/2020,31,35,4,0,0,0,0,1,1,0,-1,-1
231123,Potiretama,11/2023,45,46,1,10,10,0,2,2,0,8,8,0
231123,Potiretama,11/2024,31,32,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,11/2025,24,25,1,0,0,0,2,2,0,-2,-2,0
231123,Potiretama,12/2020,32,36,4,1,1,0,0,0,0,1,1,0
231123,Potiretama,12/2023,45,46,1,0,0,0,0,0,0,0,0,0
231123,Potiretama,12/2024,30,31,1,0,0,0,1,1,0,-1,-1,0
231123,Potiretama,12/2025,25,26,1,1,1,0,0,0,0,1,1,0
231126,Quiterianopolis,01/2020,185,210,25,0,1,1,6,6,0,-6,-5,1
231126,Quiterianopolis,01/2021,171,192,21,2,2,0,2,5,3,0,-3,-3
231126,Quiterianopolis,01/2022,134,155,21,2,2,0,11,11,0,-9,-9,0
231126,Quiterianopolis,01/2023,122,143,21,9,9,0,3,3,0,6,6,0
231126,Quiterianopolis,01/2024,106,126,20,3,3,0,5,5,0,-2,-2,0
231126,Quiterianopolis,01/2025,157,189,32,34,35,1,4,4,0,30,31,1
231126,Quiterianopolis,01/2026,110,139,29,5,5,0,11,12,1,-6,-7,-1
231126,Quiterianopolis,02/2020,191,218,27,6,8,2,0,0,0,6,8,2
231126,Quiterianopolis,02/2021,165,183,18,3,3,0,9,12,3,-6,-9,-3
231126,Quiterianopolis,02/2022,140,162,22,12,13,1,6,6,0,6,7,1
231126,Quiterianopolis,02/2023,120,141,21,3,3,0,5,5,0,-2,-2,0
231126,Quiterianopolis,02/2024,109,129,20,5,5,0,2,2,0,3,3,0
231126,Quiterianopolis,02/2025,162,194,32,9,9,0,4,4,0,5,5,0
231126,Quiterianopolis,02/2026,109,138,29,5,5,0,6,6,0,-1,-1,0
231126,Quiterianopolis,03/2020,192,219,27,1,1,0,0,0,0,1,1,0
231126,Quiterianopolis,03/2021,171,190,19,6,7,1,0,0,0,6,7,1
231126,Quiterianopolis,03/2022,140,161,21,7,7,0,7,8,1,0,-1,-1
231126,Quiterianopolis,03/2023,116,137,21,0,0,0,4,4,0,-4,-4,0
231126,Quiterianopolis,03/2024,107,127,20,2,2,0,4,4,0,-2,-2,0
231126,Quiterianopolis,03/2025,167,199,32,7,7,0,2,2,0,5,5,0
231126,Quiterianopolis,03/2026,102,131,29,6,6,0,13,13,0,-7,-7,0
231126,Quiterianopolis,04/2020,189,214,25,0,0,0,3,5,2,-3,-5,-2
231126,Quiterianopolis,04/2021,171,189,18,4,4,0,4,5,1,0,-1,-1
231126,Quiterianopolis,04/2022,133,154,21,4,4,0,11,11,0,-7,-7,0
231126,Quiterianopolis,04/2023,112,133,21,2,2,0,6,6,0,-4,-4,0
231126,Quiterianopolis,04/2024,109,129,20,6,6,0,4,4,0,2,2,0
231126,Quiterianopolis,04/2025,154,185,31,7,7,0,20,21,1,-13,-14,-1
231126,Quiterianopolis,05/2020,185,209,24,0,0,0,4,5,1,-4,-5,-1
231126,Quiterianopolis,05/2021,172,195,23,1,6,5,0,0,0,1,6,5
231126,Quiterianopolis,05/2022,127,149,22,1,2,1,7,7,0,-6,-5,1
231126,Quiterianopolis,05/2023,100,121,21,0,0,0,12,12,0,-12,-12,0
231126,Quiterianopolis,05/2024,109,129,20,2,2,0,2,2,0,0,0,0
231126,Quiterianopolis,05/2025,132,163,31,6,6,0,28,28,0,-22,-22,0
231126,Quiterianopolis,06/2020,180,204,24,2,2,0,7,7,0,-5,-5,0
231126,Quiterianopolis,06/2021,173,195,22,3,3,0,2,3,1,1,0,-1
231126,Quiterianopolis,06/2022,124,145,21,1,1,0,4,5,1,-3,-4,-1
231126,Quiterianopolis,06/2023,98,119,21,3,3,0,5,5,0,-2,-2,0
231126,Quiterianopolis,06/2024,109,129,20,3,3,0,3,3,0,0,0,0
231126,Quiterianopolis,06/2025,140,170,30,11,11,0,3,4,1,8,7,-1
231126,Quiterianopolis,07/2020,180,204,24,0,0,0,0,0,0,0,0,0
231126,Quiterianopolis,07/2021,171,193,22,5,5,0,7,7,0,-2,-2,0
231126,Quiterianopolis,07/2022,124,145,21,1,1,0,1,1,0,0,0,0
231126,Quiterianopolis,07/2023,104,125,21,8,8,0,2,2,0,6,6,0
231126,Quiterianopolis,07/2024,111,131,20,11,11,0,9,9,0,2,2,0
231126,Quiterianopolis,07/2025,140,170,30,5,5,0,5,5,0,0,0,0
231126,Quiterianopolis,08/2020,181,205,24,1,1,0,0,0,0,1,1,0
231126,Quiterianopolis,08/2021,161,182,21,2,1,-1,12,12,0,-10,-11,-1
231126,Quiterianopolis,08/2022,121,142,21,0,0,0,3,3,0,-3,-3,0
231126,Quiterianopolis,08/2023,105,126,21,3,3,0,2,2,0,1,1,0
231126,Quiterianopolis,08/2024,109,130,21,5,10,5,7,11,4,-2,-1,1
231126,Quiterianopolis,08/2025,112,142,30,6,6,0,34,34,0,-28,-28,0
231126,Quiterianopolis,09/2020,181,205,24,1,1,0,1,1,0,0,0,0
231126,Quiterianopolis,09/2021,152,173,21,2,2,0,11,11,0,-9,-9,0
231126,Quiterianopolis,09/2022,118,139,21,1,1,0,4,4,0,-3,-3,0
231126,Quiterianopolis,09/2023,104,125,21,1,1,0,2,2,0,-1,-1,0
231126,Quiterianopolis,09/2024,107,129,22,2,3,1,4,4,0,-2,-1,1
231126,Quiterianopolis,09/2025,119,149,30,9,9,0,2,2,0,7,7,0
231126,Quiterianopolis,10/2020,182,206,24,3,3,0,2,2,0,1,1,0
231126,Quiterianopolis,10/2021,146,167,21,2,2,0,8,8,0,-6,-6,0
231126,Quiterianopolis,10/2022,117,138,21,2,2,0,3,3,0,-1,-1,0
231126,Quiterianopolis,10/2023,101,122,21,1,1,0,4,4,0,-3,-3,0
231126,Quiterianopolis,10/2024,102,135,33,1,12,11,6,6,0,-5,6,11
231126,Quiterianopolis,10/2025,117,147,30,4,4,0,6,6,0,-2,-2,0
231126,Quiterianopolis,11/2020,182,206,24,1,1,0,1,1,0,0,0,0
231126,Quiterianopolis,11/2021,142,163,21,0,0,0,4,4,0,-4,-4,0
231126,Quiterianopolis,11/2022,117,138,21,3,3,0,3,3,0,0,0,0
231126,Quiterianopolis,11/2023,103,124,21,5,5,0,3,3,0,2,2,0
231126,Quiterianopolis,11/2024,107,140,33,5,5,0,0,0,0,5,5,0
231126,Quiterianopolis,11/2025,116,146,30,4,4,0,5,5,0,-1,-1,0
231126,Quiterianopolis,12/2020,171,195,24,3,3,0,14,14,0,-11,-11,0
231126,Quiterianopolis,12/2021,143,164,21,4,4,0,3,3,0,1,1,0
231126,Quiterianopolis,12/2022,116,137,21,2,2,0,3,3,0,-1,-1,0
231126,Quiterianopolis,12/2023,108,128,20,5,5,0,0,1,1,5,4,-1
231126,Quiterianopolis,12/2024,127,158,31,21,21,0,1,3,2,20,18,-2
231126,Quiterianopolis,12/2025,116,146,30,3,3,0,3,3,0,0,0,0
231130,Quixada,01/2020,6167,5237,-930,123,135,12,127,134,7,-4,1,5
231130,Quixada,01/2021,6257,5221,-1036,146,153,7,105,121,16,41,32,-9
231130,Quixada,01/2022,6668,5605,-1063,175,178,3,147,148,1,28,30,2
231130,Quixada,01/2023,7303,6256,-1047,157,161,4,230,230,0,-73,-69,4
231130,Quixada,01/2024,7531,6514,-1017,207,210,3,199,203,4,8,7,-1
231130,Quixada,01/2025,7753,6725,-1028,226,229,3,260,260,0,-34,-31,3
231130,Quixada,01/2026,8256,7232,-1024,223,226,3,256,256,0,-33,-30,3
231130,Quixada,02/2020,6226,5298,-928,153,162,9,94,101,7,59,61,2
231130,Quixada,02/2021,6278,5237,-1041,143,147,4,122,131,9,21,16,-5
231130,Quixada,02/2022,6805,5754,-1051,268,281,13,131,132,1,137,149,12
231130,Quixada,02/2023,7271,6226,-1045,144,147,3,176,177,1,-32,-30,2
231130,Quixada,02/2024,7627,6611,-1016,264,266,2,168,169,1,96,97,1
231130,Quixada,02/2025,7901,6870,-1031,338,338,0,190,193,3,148,145,-3
231130,Quixada,02/2026,8236,7211,-1025,274,273,-1,294,294,0,-20,-21,-1
231130,Quixada,03/2020,6223,5292,-931,125,132,7,128,138,10,-3,-6,-3
231130,Quixada,03/2021,6298,5256,-1042,115,120,5,95,101,6,20,19,-1
231130,Quixada,03/2022,6941,5888,-1053,287,287,0,151,153,2,136,134,-2
231130,Quixada,03/2023,7260,6215,-1045,166,166,0,177,177,0,-11,-11,0
231130,Quixada,03/2024,7721,6705,-1016,232,235,3,138,141,3,94,94,0
231130,Quixada,03/2025,7930,6898,-1032,231,234,3,202,206,4,29,28,-1
231130,Quixada,03/2026,8239,7213,-1026,265,266,1,262,264,2,3,2,-1
231130,Quixada,04/2020,6126,5190,-936,45,45,0,142,147,5,-97,-102,-5
231130,Quixada,04/2021,6299,5251,-1048,106,108,2,105,113,8,1,-5,-6
231130,Quixada,04/2022,6966,5914,-1052,156,157,1,131,131,0,25,26,1
231130,Quixada,04/2023,7273,6229,-1044,145,150,5,132,136,4,13,14,1
231130,Quixada,04/2024,7725,6712,-1013,193,197,4,189,190,1,4,7,3
231130,Quixada,04/2025,7986,6949,-1037,261,262,1,205,211,6,56,51,-5
231130,Quixada,05/2020,6095,5154,-941,45,45,0,76,81,5,-31,-36,-5
231130,Quixada,05/2021,6299,5248,-1051,68,72,4,68,75,7,0,-3,-3
231130,Quixada,05/2022,6998,5942,-1056,219,221,2,187,193,6,32,28,-4
231130,Quixada,05/2023,7178,6136,-1042,170,174,4,265,267,2,-95,-93,2
231130,Quixada,05/2024,7664,6648,-1016,159,160,1,220,224,4,-61,-64,-3
231130,Quixada,05/2025,7969,6939,-1030,196,203,7,213,213,0,-17,-10,7
231130,Quixada,06/2020,6088,5147,-941,51,52,1,58,59,1,-7,-7,0
231130,Quixada,06/2021,6328,5270,-1058,102,103,1,73,81,8,29,22,-7
231130,Quixada,06/2022,7026,5972,-1054,165,167,2,137,137,0,28,30,2
231130,Quixada,06/2023,7247,6221,-1026,199,218,19,130,133,3,69,85,16
231130,Quixada,06/2024,7646,6628,-1018,180,180,0,198,200,2,-18,-20,-2
231130,Quixada,06/2025,8022,6990,-1032,251,257,6,198,206,8,53,51,-2
231130,Quixada,07/2020,6036,5078,-958,65,66,1,117,135,18,-52,-69,-17
231130,Quixada,07/2021,6363,5306,-1057,123,127,4,88,91,3,35,36,1
231130,Quixada,07/2022,7122,6068,-1054,262,265,3,166,169,3,96,96,0
231130,Quixada,07/2023,7279,6254,-1025,167,169,2,135,136,1,32,33,1
231130,Quixada,07/2024,7714,6683,-1031,298,299,1,230,244,14,68,55,-13
231130,Quixada,07/2025,8179,7148,-1031,371,372,1,214,214,0,157,158,1
231130,Quixada,08/2020,6032,5030,-1002,99,99,0,103,147,44,-4,-48,-44
231130,Quixada,08/2021,6457,5396,-1061,231,231,0,137,141,4,94,90,-4
231130,Quixada,08/2022,7389,6336,-1053,535,536,1,268,268,0,267,268,1
231130,Quixada,08/2023,7376,6355,-1021,265,271,6,168,170,2,97,101,4
231130,Quixada,08/2024,7806,6776,-1030,294,294,0,202,201,-1,92,93,1
231130,Quixada,08/2025,8217,7189,-1028,311,315,4,273,274,1,38,41,3
231130,Quixada,09/2020,6111,5102,-1009,155,156,1,76,84,8,79,72,-7
231130,Quixada,09/2021,6484,5424,-1060,144,159,15,117,131,14,27,28,1
231130,Quixada,09/2022,7438,6385,-1053,263,263,0,214,214,0,49,49,0
231130,Quixada,09/2023,7473,6459,-1014,257,269,12,160,165,5,97,104,7
231130,Quixada,09/2024,7758,6727,-1031,168,170,2,216,219,3,-48,-49,-1
231130,Quixada,09/2025,8254,7227,-1027,266,267,1,229,229,0,37,38,1
231130,Quixada,10/2020,6125,5107,-1018,112,115,3,98,110,12,14,5,-9
231130,Quixada,10/2021,6578,5517,-1061,201,205,4,107,112,5,94,93,-1
231130,Quixada,10/2022,7406,6354,-1052,147,148,1,179,179,0,-32,-31,1
231130,Quixada,10/2023,7448,6436,-1012,168,171,3,193,194,1,-25,-23,2
231130,Quixada,10/2024,7776,6746,-1030,196,197,1,178,178,0,18,19,1
231130,Quixada,10/2025,8297,7272,-1025,243,246,3,200,201,1,43,45,2
231130,Quixada,11/2020,6216,5194,-1022,171,172,1,80,85,5,91,87,-4
231130,Quixada,11/2021,6618,5551,-1067,146,145,-1,106,111,5,40,34,-6
231130,Quixada,11/2022,7409,6359,-1050,176,181,5,173,176,3,3,5,2
231130,Quixada,11/2023,7482,6467,-1015,205,210,5,171,179,8,34,31,-3
231130,Quixada,11/2024,7819,6787,-1032,206,207,1,163,166,3,43,41,-2
231130,Quixada,11/2025,8334,7309,-1025,214,214,0,177,177,0,37,37,0
231130,Quixada,12/2020,6216,5189,-1027,89,91,2,89,96,7,0,-5,-5
231130,Quixada,12/2021,6640,5575,-1065,118,121,3,96,97,1,22,24,2
231130,Quixada,12/2022,7376,6325,-1051,112,113,1,145,147,2,-33,-34,-1
231130,Quixada,12/2023,7523,6507,-1016,188,190,2,147,150,3,41,40,-1
231130,Quixada,12/2024,7787,6756,-1031,115,117,2,147,148,1,-32,-31,1
231130,Quixada,12/2025,8289,7262,-1027,154,155,1,199,202,3,-45,-47,-2
231135,Quixelo,01/2020,177,184,7,2,2,0,1,1,0,1,1,0
231135,Quixelo,01/2021,188,184,-4,9,9,0,6,10,4,3,-1,-4
